Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Ohio,1361.0,9.3
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oklahoma,447.0,10.5
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oregon,497.0,9.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Pennsylvania,1064.0,5.9
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Rhode Island,85.0,5.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Carolina,462.0,8.6
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Dakota,96.0,8.2
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Tennessee,637.0,8.7
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Texas,2032.0,8.4
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Utah,121.0,5.2
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Vermont,61.0,7.6
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Virginia,666.0,7.6
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Washington,581.0,7.4
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,West Virginia,244.0,9.8
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wisconsin,463.0,6.3
2014,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wyoming,26.0,4.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alabama,519.0,9.2
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Alaska,38.0,7.2
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arizona,963.0,11.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Arkansas,329.0,9.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,California,5118.0,12.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Colorado,273.0,5.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Connecticut,317.0,6.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Delaware,64.0,5.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Washington,87.0,13.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Florida,2187.0,7.2
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Georgia,1076.0,10.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Hawaii,86.0,4.2
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Idaho,101.0,5.8
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Illinois,1137.0,7.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Indiana,694.0,9.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Iowa,390.0,8.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kansas,245.0,6.8
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Kentucky,441.0,8.8
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Louisiana,369.0,7.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maine,97.0,4.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Maryland,521.0,7.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Massachusetts,603.0,6.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Michigan,922.0,7.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Minnesota,518.0,7.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Mississippi,508.0,15.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Missouri,513.0,6.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Montana,61.0,4.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nebraska,247.0,10.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Nevada,194.0,6.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Hampshire,89.0,5.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Jersey,733.0,6.5
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New Mexico,154.0,6.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,New York,2287.0,9.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Carolina,944.0,8.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,North Dakota,79.0,8.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Ohio,1395.0,9.5
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oklahoma,502.0,11.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Oregon,565.0,11.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Pennsylvania,1108.0,6.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Rhode Island,108.0,7.1
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Carolina,482.0,8.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,South Dakota,104.0,8.8
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Tennessee,649.0,8.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Texas,2089.0,8.3
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Utah,136.0,5.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Vermont,57.0,6.7
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Virginia,684.0,7.5
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Washington,594.0,7.4
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,West Virginia,297.0,11.9
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wisconsin,485.0,6.6
2015,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",Essential hypertension and hypertensive renal disease,Wyoming,41.0,6.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1228.0,28.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,46.0,19.6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1287.0,27.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,741.0,25.5
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,4560.0,16.5
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,807.0,25.3
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,885.0,22.7
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,155.0,21.3
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,116.0,20.6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3328.0,16.1
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1703.0,28.3
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,229.0,19.6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,289.0,25.3
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,3121.0,25.9
1999,Malignant neoplasms (C00-C97),Cancer,Indiana,12898.0,217.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1362.0,23.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,1082.0,28.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,676.0,22.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,1198.0,31.3
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,1008.0,26.0
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,287.0,19.9
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1140.0,25.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1904.0,26.8
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2307.0,24.7
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,1077.0,21.1
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,801.0,29.8
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1716.0,28.3
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,252.0,26.5
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,459.0,23.0
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,319.0,22.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,187.0,16.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,2075.0,23.9
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,374.0,24.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,5482.0,28.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1891.0,26.5
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,157.0,19.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2641.0,22.9
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,1007.0,28.1
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,695.0,19.5
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,3116.0,20.9
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,300.0,23.6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,883.0,25.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,264.0,28.2
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1588.0,29.7
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3534.0,22.4
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,391.0,27.1
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,134.0,21.7
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1594.0,27.1
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1259.0,23.7
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,520.0,25.0
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1425.0,24.6
1999,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,130.0,30.0
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1138.0,25.7
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,45.0,16.0
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1222.0,25.2
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,798.0,27.2
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8324.0,29.5
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,607.0,18.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,890.0,22.5
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,229.0,31.0
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,111.0,19.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3365.0,16.0
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1792.0,29.4
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,221.0,18.2
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,288.0,24.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2917.0,24.0
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1270.0,21.4
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,937.0,24.8
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,743.0,24.2
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,1157.0,29.9
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,972.0,24.7
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,336.0,22.9
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1116.0,24.0
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,2078.0,28.9
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2052.0,21.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,845.0,16.4
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,809.0,29.8
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1629.0,26.7
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,202.0,20.9
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,433.0,21.8
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,320.0,21.5
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,194.0,16.5
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,2044.0,23.2
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,290.0,18.2
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,5201.0,26.5
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1945.0,26.8
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,166.0,19.8
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2533.0,21.7
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,885.0,24.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,642.0,17.8
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,3069.0,20.3
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,342.0,26.6
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,699.0,19.5
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,212.0,22.7
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1672.0,30.9
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3706.0,23.1
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,388.0,26.1
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,119.0,19.0
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1510.0,25.1
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1010.0,18.7
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,456.0,21.7
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1258.0,21.5
2000,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,126.0,28.3
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1105.0,24.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,36.0,13.1
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1133.0,22.6
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,735.0,25.1
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8129.0,28.1
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,650.0,19.3
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,854.0,21.1
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,181.0,23.8
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,86.0,15.3
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3317.0,15.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1515.0,24.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,207.0,16.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,239.0,19.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2659.0,21.6
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1184.0,19.7
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,877.0,22.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,561.0,18.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,1114.0,28.6
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,941.0,23.7
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,269.0,18.0
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,928.0,19.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1770.0,24.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2076.0,21.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,828.0,15.7
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,754.0,28.0
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1604.0,26.1
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,193.0,19.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,296.0,14.6
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,352.0,22.1
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,216.0,18.0
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1893.0,21.2
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,398.0,24.3
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,5085.0,25.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1780.0,24.1
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,162.0,18.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2401.0,20.3
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,913.0,25.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,575.0,15.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2735.0,17.9
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,295.0,22.8
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,754.0,20.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,188.0,19.8
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1617.0,29.5
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3608.0,22.2
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,411.0,27.2
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,133.0,20.7
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1481.0,24.1
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,965.0,17.4
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,483.0,23.0
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1236.0,20.8
2001,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,112.0,24.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1218.0,27.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,51.0,19.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1319.0,25.6
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,776.0,26.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8128.0,27.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,752.0,21.9
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,888.0,21.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,168.0,21.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,81.0,14.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3290.0,15.1
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1791.0,28.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,246.0,18.9
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,265.0,21.7
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2940.0,23.7
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1360.0,22.3
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,942.0,24.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,698.0,22.7
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,1236.0,31.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,956.0,24.0
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,317.0,20.9
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,1121.0,23.1
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,2087.0,28.6
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,2029.0,20.6
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,900.0,16.9
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,801.0,29.8
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1619.0,26.2
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,255.0,25.2
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,418.0,20.6
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,368.0,22.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,237.0,19.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1973.0,21.8
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,372.0,22.3
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,5368.0,26.6
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,1898.0,25.1
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,162.0,18.7
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2487.0,20.8
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,914.0,25.5
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,666.0,17.7
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2957.0,19.1
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,319.0,24.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,910.0,24.6
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,240.0,25.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1710.0,31.0
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,3673.0,22.3
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,424.0,27.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,111.0,17.1
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1480.0,23.7
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,907.0,16.0
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,427.0,20.3
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,1291.0,21.4
2002,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,135.0,29.4
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1157.0,25.9
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,60.0,21.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,1286.0,24.2
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,921.0,31.1
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,8185.0,27.0
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,810.0,23.0
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,860.0,20.5
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,127.0,15.8
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,87.0,15.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,2996.0,13.6
2003,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1687.0,26.3
